Gene.ID,Gene.Name,KEGG.ID,KEGG.Pathway.ID,KEGG.Pathway.Description,Time,p.adj,Log2FC
WP_011131901.1,ispH,K03527,9109,Metabolism of terpenoids and polyketides,24,0.9959396830656024,0.00258201217060198
WP_011131901.1,ispH,K03527,9109,Metabolism of terpenoids and polyketides,36,5.755765324149523e-9,-0.856894436845767
WP_011131903.1,purH,K00602,9104,Nucleotide metabolism,0,0.999972841910413,-0.05642115897775139
WP_011131903.1,purH,K00602,9104,Nucleotide metabolism,12,0.2869498698929203,0.27744383317868193
WP_011131903.1,purH,K00602,9104,Nucleotide metabolism,24,5.304930353943867e-8,1.4476903876194815
WP_011131903.1,purH,K00602,9104,Nucleotide metabolism,36,0.9213624676673176,-0.03270174356544261
WP_011131903.1,purH,K00602,9168,Drug resistance,0,0.999972841910413,-0.05642115897775139
WP_011131903.1,purH,K00602,9168,Drug resistance,12,0.2869498698929203,0.27744383317868193
WP_011131903.1,purH,K00602,9168,Drug resistance,24,5.304930353943867e-8,1.4476903876194815
WP_011131903.1,purH,K00602,9168,Drug resistance,36,0.9213624676673176,-0.03270174356544261
WP_011131903.1,purH,K00602,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,-0.05642115897775139
WP_011131903.1,purH,K00602,9108,Metabolism of cofactors and vitamins,12,0.2869498698929203,0.27744383317868193
WP_011131903.1,purH,K00602,9108,Metabolism of cofactors and vitamins,24,5.304930353943867e-8,1.4476903876194815
WP_011131903.1,purH,K00602,9108,Metabolism of cofactors and vitamins,36,0.9213624676673176,-0.03270174356544261
WP_011131903.1,purH,K00602,9141,Transport and catabolism,0,0.999972841910413,-0.05642115897775139
WP_011131903.1,purH,K00602,9141,Transport and catabolism,12,0.2869498698929203,0.27744383317868193
WP_011131903.1,purH,K00602,9141,Transport and catabolism,24,5.304930353943867e-8,1.4476903876194815
WP_011131903.1,purH,K00602,9141,Transport and catabolism,36,0.9213624676673176,-0.03270174356544261
WP_011131904.1,PMM0267,K06999,9191,Metabolism,0,0.999972841910413,0.09034241870126576
WP_011131904.1,PMM0267,K06999,9191,Metabolism,12,0.00363886095708035,0.8836569289397742
WP_011131904.1,PMM0267,K06999,9191,Metabolism,24,0.23204874712361057,0.48732915226460566
WP_011131904.1,PMM0267,K06999,9191,Metabolism,36,0.9671719926373668,-0.01907505584055146
WP_011131907.1,CobS,K02233,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,-0.13597815991303588
WP_011131907.1,CobS,K02233,9108,Metabolism of cofactors and vitamins,12,0.8879687518347212,0.05760542263988606
WP_011131907.1,CobS,K02233,9108,Metabolism of cofactors and vitamins,24,0.9222018659378918,-0.04554128941670091
WP_011131907.1,CobS,K02233,9108,Metabolism of cofactors and vitamins,36,0.4658086158819511,0.26590866402031116
WP_011131908.1,tgt,K00773,9122,Translation,0,0.999972841910413,0.0287494567725353
WP_011131908.1,tgt,K00773,9122,Translation,12,0.9212265064789328,-0.04285276844678247
WP_011131908.1,tgt,K00773,9122,Translation,24,0.11948142257588924,0.5624196586829983
WP_011131908.1,tgt,K00773,9122,Translation,36,0.6200117709462902,0.13658298447845857
WP_011131909.1,psbK,K02712,9102,Energy metabolism,0,0.999972841910413,-0.03070010056798508
WP_011131909.1,psbK,K02712,9102,Energy metabolism,12,0.9679728106268202,-0.02406456114680504
WP_011131909.1,psbK,K02712,9102,Energy metabolism,24,3.1172462486988967e-10,-1.9485496269048868
WP_011131909.1,psbK,K02712,9102,Energy metabolism,36,3.590985697586219e-4,-1.005597309702829
WP_011131910.1,mviM_a,K03810,9194,Poorly characterized,0,0.999972841910413,0.17087168656270396
WP_011131910.1,mviM_a,K03810,9194,Poorly characterized,12,0.9692214624713876,-0.0179551944018132
WP_011131910.1,mviM_a,K03810,9194,Poorly characterized,24,0.6741880955121937,-0.1473961400500662
WP_011131910.1,mviM_a,K03810,9194,Poorly characterized,36,0.01339528040456522,0.62026251394123455
WP_011131911.1,PMM0274,K03699,9133,Signaling molecules and interaction,0,0.999972841910413,0.15505023622844813
WP_011131911.1,PMM0274,K03699,9133,Signaling molecules and interaction,12,0.8894167462266995,-0.05409892898394574
WP_011131911.1,PMM0274,K03699,9133,Signaling molecules and interaction,24,0.00505667117647773,-1.0544090579544116
WP_011131911.1,PMM0274,K03699,9133,Signaling molecules and interaction,36,0.4788558270293496,0.1706398168010246
WP_011131912.1,pyrE,K00762,9104,Nucleotide metabolism,0,0.999972841910413,0.24443101088591035
WP_011131912.1,pyrE,K00762,9104,Nucleotide metabolism,12,0.1067735123710904,0.5123803684325859
WP_011131912.1,pyrE,K00762,9104,Nucleotide metabolism,24,0.09215709591060968,0.7571505415270594
WP_011131912.1,pyrE,K00762,9104,Nucleotide metabolism,36,0.8422076850122523,0.06404664360315182
WP_011131916.1,rdgB,K02428,9104,Nucleotide metabolism,0,0.999972841910413,0.08312536266213363
WP_011131916.1,rdgB,K02428,9104,Nucleotide metabolism,12,0.4339996062775052,0.36817667864985254
WP_011131916.1,rdgB,K02428,9104,Nucleotide metabolism,24,0.00102110220376374,1.2158790958343022
WP_011131916.1,rdgB,K02428,9104,Nucleotide metabolism,36,0.12989078863391662,0.4308826550269758
WP_011131918.1,hisB,K01693,9105,Amino acid metabolism,0,0.999972841910413,0.12906950510103565
WP_011131918.1,hisB,K01693,9105,Amino acid metabolism,12,0.9702892670333808,-0.0214698091963192
WP_011131918.1,hisB,K01693,9105,Amino acid metabolism,24,1.1911029426795162e-4,-1.6425921241880153
WP_011131918.1,hisB,K01693,9105,Amino acid metabolism,36,6.992940181088979e-5,-0.8469358868671742
WP_011131919.1,fabI,K00208,9110,Biosynthesis of other secondary metabolites,0,0.999972841910413,-0.08585366359186412
WP_011131919.1,fabI,K00208,9110,Biosynthesis of other secondary metabolites,12,0.4062064252030147,-0.32277874377226123
WP_011131919.1,fabI,K00208,9110,Biosynthesis of other secondary metabolites,24,4.098284492202059e-11,-2.0955959042102528
WP_011131919.1,fabI,K00208,9110,Biosynthesis of other secondary metabolites,36,2.3097532197649573e-6,-0.8783610694984261
WP_011131919.1,fabI,K00208,9103,Lipid metabolism,0,0.999972841910413,-0.08585366359186412
WP_011131919.1,fabI,K00208,9103,Lipid metabolism,12,0.4062064252030147,-0.32277874377226123
WP_011131919.1,fabI,K00208,9103,Lipid metabolism,24,4.098284492202059e-11,-2.0955959042102528
WP_011131919.1,fabI,K00208,9103,Lipid metabolism,36,2.3097532197649573e-6,-0.8783610694984261
WP_011131919.1,fabI,K00208,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,-0.08585366359186412
WP_011131919.1,fabI,K00208,9108,Metabolism of cofactors and vitamins,12,0.4062064252030147,-0.32277874377226123
WP_011131919.1,fabI,K00208,9108,Metabolism of cofactors and vitamins,24,4.098284492202059e-11,-2.0955959042102528
WP_011131919.1,fabI,K00208,9108,Metabolism of cofactors and vitamins,36,2.3097532197649573e-6,-0.8783610694984261
WP_011131922.1,phrB,K01669,9124,Replication and repair,0,0.999972841910413,-0.12393257088918312
WP_011131922.1,phrB,K01669,9124,Replication and repair,12,0.1067735123710904,0.6419181969069317
WP_011131922.1,phrB,K01669,9124,Replication and repair,24,0.43636555072203,0.3578567909156617
WP_011131922.1,phrB,K01669,9124,Replication and repair,36,0.35579917227060787,0.3157403525121068
WP_011131923.1,mutT,K01515,9104,Nucleotide metabolism,0,0.999972841910413,-0.17335456036305436
WP_011131923.1,mutT,K01515,9104,Nucleotide metabolism,12,0.21809589067973223,0.503850308513428
WP_011131923.1,mutT,K01515,9104,Nucleotide metabolism,24,0.6219116617210004,0.20423125775878792
WP_011131923.1,mutT,K01515,9104,Nucleotide metabolism,36,0.12944143990815363,0.5318148095031088
WP_011131924.1,folK,K00950,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,-0.15083288724382274
WP_011131924.1,folK,K00950,9108,Metabolism of cofactors and vitamins,12,0.4123540699086606,0.4362648584443547
WP_011131924.1,folK,K00950,9108,Metabolism of cofactors and vitamins,24,0.02152476581298178,0.8804638245454117
WP_011131924.1,folK,K00950,9108,Metabolism of cofactors and vitamins,36,9.24772367148038e-5,1.3497882351562336
WP_011131925.1,chlD,K03404,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,0.19858373036461657
WP_011131925.1,chlD,K03404,9108,Metabolism of cofactors and vitamins,12,0.04639897856727907,0.5043658845876682
WP_011131925.1,chlD,K03404,9108,Metabolism of cofactors and vitamins,24,0.07610195880343609,-0.5895460352922619
WP_011131925.1,chlD,K03404,9108,Metabolism of cofactors and vitamins,36,0.34104415351137257,0.23986207308122456
WP_011131926.1,ycf22,K02067,9131,Membrane transport,0,0.999972841910413,-0.05579185507947345
WP_011131926.1,ycf22,K02067,9131,Membrane transport,12,0.2987699767179882,-0.3183398525201505
WP_011131926.1,ycf22,K02067,9131,Membrane transport,24,0.01740314116577864,-0.764357493814942
WP_011131926.1,ycf22,K02067,9131,Membrane transport,36,7.238087005264081e-5,-0.6894916442495072
WP_011131929.1,ndhJ,K05581,9102,Energy metabolism,0,0.999972841910413,-0.02648762596843758
WP_011131929.1,ndhJ,K05581,9102,Energy metabolism,12,0.5619287437667956,0.1729402059143899
WP_011131929.1,ndhJ,K05581,9102,Energy metabolism,24,0.0761834729753957,0.5333562524436632
WP_011131929.1,ndhJ,K05581,9102,Energy metabolism,36,0.0030623850223683,-0.46134303261796095
WP_011131931.1,ndhC,K05574,9102,Energy metabolism,0,0.999972841910413,-0.45722993194944667
WP_011131931.1,ndhC,K05574,9102,Energy metabolism,12,0.8152961046169871,-0.10038930205620612
WP_011131931.1,ndhC,K05574,9102,Energy metabolism,24,0.8136079338882388,-0.07929607177391111
WP_011131931.1,ndhC,K05574,9102,Energy metabolism,36,2.5717715801063705e-4,-0.538310220637539
WP_011131935.1,psbF,K02708,9102,Energy metabolism,0,0.999972841910413,-0.04736756398967619
WP_011131935.1,psbF,K02708,9102,Energy metabolism,12,0.31713767095557005,-0.41117648204929
WP_011131935.1,psbF,K02708,9102,Energy metabolism,24,1.1837738763387732e-12,-2.1303340877373147
WP_011131935.1,psbF,K02708,9102,Energy metabolism,36,2.643992296594032e-10,-1.4435030885464222
WP_011131936.1,psbL,K02713,9102,Energy metabolism,0,0.999972841910413,-0.07109744065620863
WP_011131936.1,psbL,K02713,9102,Energy metabolism,12,0.3855637579190995,-0.3571148716882399
WP_011131936.1,psbL,K02713,9102,Energy metabolism,24,4.098284492202059e-11,-2.055398545115195
WP_011131936.1,psbL,K02713,9102,Energy metabolism,36,3.1161863365286676e-10,-1.314345971104345
WP_011131937.1,psbJ,K02711,9102,Energy metabolism,0,0.999972841910413,-0.09797743629246083
WP_011131937.1,psbJ,K02711,9102,Energy metabolism,12,0.44276758992337567,-0.30813663777208267
WP_011131937.1,psbJ,K02711,9102,Energy metabolism,24,2.58571468494454e-11,-2.024845916924514
WP_011131937.1,psbJ,K02711,9102,Energy metabolism,36,4.5757464234197025e-11,-1.346416965118196
WP_011131940.1,PMM0303,K00970,9122,Translation,0,0.999972841910413,0.2354862881557186
WP_011131940.1,PMM0303,K00970,9122,Translation,12,0.8522029798144376,-0.10184619125974134
WP_011131940.1,PMM0303,K00970,9122,Translation,24,0.04882357605495278,1.0671789883294494
WP_011131940.1,PMM0303,K00970,9122,Translation,36,0.23376298285849736,0.5539173505597031
WP_011131940.1,PMM0303,K00970,9123,"Folding, sorting and degradation",0,0.999972841910413,0.2354862881557186
WP_011131940.1,PMM0303,K00970,9123,"Folding, sorting and degradation",12,0.8522029798144376,-0.10184619125974134
WP_011131940.1,PMM0303,K00970,9123,"Folding, sorting and degradation",24,0.04882357605495278,1.0671789883294494
WP_011131940.1,PMM0303,K00970,9123,"Folding, sorting and degradation",36,0.23376298285849736,0.5539173505597031
WP_011131940.1,PMM0303,K00974,9122,Translation,0,0.999972841910413,0.2354862881557186
WP_011131940.1,PMM0303,K00974,9122,Translation,12,0.8522029798144376,-0.10184619125974134
WP_011131940.1,PMM0303,K00974,9122,Translation,24,0.04882357605495278,1.0671789883294494
WP_011131940.1,PMM0303,K00974,9122,Translation,36,0.23376298285849736,0.5539173505597031
WP_011131941.1,pcrA,K03657,9124,Replication and repair,0,0.4162793606161065,0.511267593586801
WP_011131941.1,pcrA,K03657,9124,Replication and repair,12,0.04639897856727907,0.7001260925377641
WP_011131941.1,pcrA,K03657,9124,Replication and repair,24,5.995591524971066e-10,2.009368678463899
WP_011131941.1,pcrA,K03657,9124,Replication and repair,36,9.644194928486844e-11,1.0247398195545738
WP_011131942.1,cpeB,K05377,9102,Energy metabolism,0,0.999972841910413,-0.0520319179003061
WP_011131942.1,cpeB,K05377,9102,Energy metabolism,12,0.9653236742807364,0.0364108182025326
WP_011131942.1,cpeB,K05377,9102,Energy metabolism,24,1.7674265914500282e-4,-1.676851538035875
WP_011131942.1,cpeB,K05377,9102,Energy metabolism,36,0.01202273839057529,-0.7455923250853814
WP_011131943.1,cpeS,K05382,9102,Energy metabolism,0,0.999972841910413,0.33408192439387424
WP_011131943.1,cpeS,K05382,9102,Energy metabolism,12,0.01621708641982762,0.8461530125542379
WP_011131943.1,cpeS,K05382,9102,Energy metabolism,24,0.9719008694704988,-0.02760435254902477
WP_011131943.1,cpeS,K05382,9102,Energy metabolism,36,0.00788133840010069,-0.6297514674065552
WP_011131947.1,xylB,K00854,9101,Carbohydrate metabolism,0,0.999972841910413,0.23416050455294635
WP_011131947.1,xylB,K00854,9101,Carbohydrate metabolism,12,0.782632423726277,-0.13193540167422427
WP_011131947.1,xylB,K00854,9101,Carbohydrate metabolism,24,5.742394815750792e-6,-1.4734846895226432
WP_011131947.1,xylB,K00854,9101,Carbohydrate metabolism,36,0.5152970617677396,-0.1312844531825319
WP_011131948.1,metK,K00789,9105,Amino acid metabolism,0,0.999972841910413,0.01356474340560339
WP_011131948.1,metK,K00789,9105,Amino acid metabolism,12,0.68865166889572,-0.19310325341877985
WP_011131948.1,metK,K00789,9105,Amino acid metabolism,24,5.090184938695439e-13,-1.9376546270313215
WP_011131948.1,metK,K00789,9105,Amino acid metabolism,36,3.7134467853878286e-5,-0.658380068189837
WP_011131949.1,rps1a,K02945,9122,Translation,0,0.999972841910413,0.10222386729012148
WP_011131949.1,rps1a,K02945,9122,Translation,12,0.9396755210510428,-0.04536576702587901
WP_011131949.1,rps1a,K02945,9122,Translation,24,1.9635672542017745e-8,-1.5743431010660858
WP_011131949.1,rps1a,K02945,9122,Translation,36,0.03583720859466717,-0.404390457449754
WP_011131950.1,nrdR,K07738,9121,Transcription,0,0.999972841910413,0.07262411855288348
WP_011131950.1,nrdR,K07738,9121,Transcription,12,0.4261260504602401,-0.278374727929348
WP_011131950.1,nrdR,K07738,9121,Transcription,24,1.8255910379115012e-8,-1.7140336150690143
WP_011131950.1,nrdR,K07738,9121,Transcription,36,6.349085484931555e-4,-0.6926014705336023
WP_011131951.1,psbT,K02718,9102,Energy metabolism,0,0.999972841910413,0.22901548016951637
WP_011131951.1,psbT,K02718,9102,Energy metabolism,12,0.367324388884156,-0.4132879526515875
WP_011131951.1,psbT,K02718,9102,Energy metabolism,24,2.806867168804428e-17,-3.0203603784230344
WP_011131951.1,psbT,K02718,9102,Energy metabolism,36,2.1127419924141012e-8,-1.6607254917564631
WP_011131952.1,psbB,K02704,9102,Energy metabolism,0,0.999972841910413,0.04449622382372311
WP_011131952.1,psbB,K02704,9102,Energy metabolism,12,0.18744617884388168,-0.4882031868135171
WP_011131952.1,psbB,K02704,9102,Energy metabolism,24,3.69983908663466e-14,-2.6519876963455458
WP_011131952.1,psbB,K02704,9102,Energy metabolism,36,1.0254620721838492e-14,-1.3067750923612842
WP_011131953.1,fdx,K04755,9191,Metabolism,0,0.999972841910413,-0.1891442000404988
WP_011131953.1,fdx,K04755,9191,Metabolism,12,0.9904980719881078,-0.0115332956789467
WP_011131953.1,fdx,K04755,9191,Metabolism,24,1.52806367909245e-4,-1.6273215691975562
WP_011131953.1,fdx,K04755,9191,Metabolism,36,1.304411651502117e-4,-1.177078197935076
WP_011131954.1,psbM,K02714,9102,Energy metabolism,0,0.999972841910413,-0.02481681210601103
WP_011131954.1,psbM,K02714,9102,Energy metabolism,12,0.5253379459253451,-0.27867200069284676
WP_011131954.1,psbM,K02714,9102,Energy metabolism,24,3.012519806002691e-7,-2.3547005109689243
WP_011131954.1,psbM,K02714,9102,Energy metabolism,36,1.403835981077494e-14,-1.7173964065648584
WP_011131955.1,prmC,K02493,9122,Translation,0,0.999972841910413,0.02946245438183402
WP_011131955.1,prmC,K02493,9122,Translation,12,0.9498676159698553,0.03322671673877679
WP_011131955.1,prmC,K02493,9122,Translation,24,5.701121153266768e-4,-1.5156285024472609
WP_011131955.1,prmC,K02493,9122,Translation,36,1.835663642178613e-8,-0.9712075601491488
WP_011131956.1,sua5,K07566,9122,Translation,0,0.8908119313122654,0.2988704261452544
WP_011131956.1,sua5,K07566,9122,Translation,12,0.00629363246959903,0.9065272665454158
WP_011131956.1,sua5,K07566,9122,Translation,24,0.03528077743049318,1.0539276076518451
WP_011131956.1,sua5,K07566,9122,Translation,36,0.9029320765854492,-0.0380111636893467
WP_011131957.1,minE,K03608,9124,Replication and repair,0,0.999972841910413,0.1382033165284217
WP_011131957.1,minE,K03608,9124,Replication and repair,12,0.9904980719881078,0.01179113053543851
WP_011131957.1,minE,K03608,9124,Replication and repair,24,0.8560060486957837,-0.0933241379684479
WP_011131957.1,minE,K03608,9124,Replication and repair,36,0.01848760759224102,-0.5934254906525446
WP_011131957.1,minE,K03608,9142,Cell motility,0,0.999972841910413,0.1382033165284217
WP_011131957.1,minE,K03608,9142,Cell motility,12,0.9904980719881078,0.01179113053543851
WP_011131957.1,minE,K03608,9142,Cell motility,24,0.8560060486957837,-0.0933241379684479
WP_011131957.1,minE,K03608,9142,Cell motility,36,0.01848760759224102,-0.5934254906525446
WP_011131958.1,minD,K03609,9124,Replication and repair,0,0.999972841910413,0.27782584175890107
WP_011131958.1,minD,K03609,9124,Replication and repair,12,0.8156946753455967,-0.09085149279068708
WP_011131958.1,minD,K03609,9124,Replication and repair,24,0.08767276869179626,0.842107790251049
WP_011131958.1,minD,K03609,9124,Replication and repair,36,9.537794430473528e-4,-0.6569264817869901
WP_011131958.1,minD,K03609,9142,Cell motility,0,0.999972841910413,0.27782584175890107
WP_011131958.1,minD,K03609,9142,Cell motility,12,0.8156946753455967,-0.09085149279068708
WP_011131958.1,minD,K03609,9142,Cell motility,24,0.08767276869179626,0.842107790251049
WP_011131958.1,minD,K03609,9142,Cell motility,36,9.537794430473528e-4,-0.6569264817869901
WP_011131959.1,minC,K03610,9142,Cell motility,0,0.999972841910413,0.01148275424059674
WP_011131959.1,minC,K03610,9142,Cell motility,12,0.514026299614482,0.26158684344379485
WP_011131959.1,minC,K03610,9142,Cell motility,24,0.01156767104335659,0.9945648365333548
WP_011131959.1,minC,K03610,9142,Cell motility,36,0.7106923353749951,0.13468758792498037
WP_011131959.1,minC,K03610,9124,Replication and repair,0,0.999972841910413,0.01148275424059674
